Name,Image,Source,Ingredients,
EAT | Double Chocolate Zucchini Cake (Gluten and Dairy Free!),http://img.youtube.com/vi/nAau-s-NvVw/hqdefault.jpg,https://www.youtube.com/watch?v=oReVguOZpR8&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, baking soda, batter, butter, chocolate, coco, cocoa, cocoa powder, coconut, honey, vanilla",
EAT | Chocolate Mug Cake,http://img.youtube.com/vi/LPlnzjX_oTg/hqdefault.jpg,https://www.youtube.com/watch?v=4HubDUTy0rE&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"batter, boar, butter, chocolate, coco, cocoa, cocoa powder, coconut, cream, flour, ice cream, milk, sugar, unsweetened cocoa powder, vegetable oil",
EAT | Grilled Cheese Rollups + Homemade Ranch,http://img.youtube.com/vi/d7Fsr-KqhAU/hqdefault.jpg,https://www.youtube.com/watch?v=nAau-s-NvVw&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bread, butter, buttermilk, cheddar cheese, cheese, chives, coco, coconut, cream, dipping sauces, garlic, ketchup, methi, milk, parsley, pepper, ranch dressing, roti, shredded cheddar cheese, wine",
"EAT | Energy Balls, No Bake!",http://img.youtube.com/vi/sJ5Mq2d_2n8/hqdefault.jpg,https://www.youtube.com/watch?v=sjh5UOBswLQ&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, chocolate, coco, coconut, honey, meal, methi",
"EAT | Apple Puffed Pancake (feat. Megs mom)",http://img.youtube.com/vi/G4AzeBcw7fo/hqdefault.jpg,https://www.youtube.com/watch?v=LPlnzjX_oTg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"apples, batter, butter, cinnamon, eggs, flour, milk, sugar",
EAT | Cauliflower Crust Pizza,http://img.youtube.com/vi/bBl8z3siJ9Q/hqdefault.jpg,https://www.youtube.com/watch?v=d7Fsr-KqhAU&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"basil, cauliflower, cheddar cheese, cheese, crust, dough, eggs, olive oil, pepper, rice",
"EAT | Smoothie Bowl (Easy, Healthy Breakfast)",http://img.youtube.com/vi/tMfwKL_AooA/hqdefault.jpg,https://www.youtube.com/watch?v=sJ5Mq2d_2n8&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bananas, berries, butter, juice, milk",
EAT | Girl Scout Cookie Ice Cream Pie,http://img.youtube.com/vi/cdn0dBC1X5s/hqdefault.jpg,https://www.youtube.com/watch?v=G4AzeBcw7fo&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, berries, butter, chocolate, coco, coconut, cookies, cream, crust, frozen whipped topping, ice cream, methi, mint, rum, strawberries, uni",
EAT | Blueberry Muffin Smoothie,http://img.youtube.com/vi/O7QqNFazCT4/hqdefault.jpg,https://www.youtube.com/watch?v=bBl8z3siJ9Q&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, bananas, berries, frozen blueberries, lemon, meal, milk, vanilla",
"EAT | Sandwich Alternatives for Your Kids Lunchbox",http://img.youtube.com/vi/Clf0eGAPLQg/hqdefault.jpg,https://www.youtube.com/watch?v=tMfwKL_AooA&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"beans, berries, black beans, butter, carrots, celery, cheddar cheese, cheese, chicken, chili, coco, coconut, fruit, peas, pepper, rice, salami, sesame, steak, toast",
EAT | Chocolate Protein Shake (for Kids!),http://img.youtube.com/vi/4lzMGALIlgs/hqdefault.jpg,https://www.youtube.com/watch?v=cdn0dBC1X5s&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, chocolate, coco, cocoa, cocoa powder, honey, milk, tofu",
EAT | Ice Cream Cake,http://img.youtube.com/vi/6y96L6mPFGw/hqdefault.jpg,https://www.youtube.com/watch?v=O7QqNFazCT4&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, chocolate, chocolate syrup, cookies, cream, heavy whipping cream, ice cream, icing, sugar, vanilla",
EAT | Vegan Banana Bread,http://img.youtube.com/vi/O7yvlm9j-RY/hqdefault.jpg,https://www.youtube.com/watch?v=cPuT_76ua_A&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bacon, baking soda, bananas, batter, bread, chocolate, cinnamon, coco, coconut, flour, meal, quinoa, sugar, vanilla",
EAT | Homemade Fudgesicles,http://img.youtube.com/vi/IUge6vES9wU/hqdefault.jpg,https://www.youtube.com/watch?v=Clf0eGAPLQg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"chocolate, coco, cocoa, cocoa powder, coconut, corn, milk, starch, sugar, vanilla",
EAT | Orange Jello Slices,http://img.youtube.com/vi/9BXru3mrYdI/hqdefault.jpg,https://www.youtube.com/watch?v=4lzMGALIlgs&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, candy, juice, navel oranges, shells, unflavored gelatin",
"EAT | How to Make Chocolate Bowls (Easy, Fancy Dessert!)",http://img.youtube.com/vi/np95hDAopvI/hqdefault.jpg,https://www.youtube.com/watch?v=6y96L6mPFGw&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"berries, butter, candy, chocolate, cream, strawberries, sugar, vanilla",
EAT | 5 Healthy Snacks for Kids,http://img.youtube.com/vi/Tu4DE_8_ZBg/hqdefault.jpg,https://www.youtube.com/watch?v=O7yvlm9j-RY&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, carrots, cheese, eggs, garlic, honey, methi, peas, pepper, rum, sugar, wheat, yolk",
EAT | 3 Healthy TREATS that will Fool Your Kids,http://img.youtube.com/vi/YrcJXpLl4Qo/hqdefault.jpg,https://www.youtube.com/watch?v=IUge6vES9wU&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, bananas, berries, butter, chocolate, cookies, cream, frozen blueberries, ice cream, jam, milk, nuts, roast, roasted almonds, strawberries, sugar, vanilla",
EAT | Trail Mix 3 Ways,http://img.youtube.com/vi/aJv9NyLVZQA/hqdefault.jpg,https://www.youtube.com/watch?v=9BXru3mrYdI&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"banana chips, berries, chocolate, corn, dried fruit, fish, fruit, methi, nuts, peanuts, pectin, pretzels, roast, sugar",
EAT | Gender Reveal Cupcake Recipe,http://img.youtube.com/vi/s6yXdTbb_z8/hqdefault.jpg,https://www.youtube.com/watch?v=np95hDAopvI&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"batter, butter, cabbage, chard, chocolate, crab, cream, pastry, sugar, vanilla",
EAT | Mint Chocolate Chip Frozen Yogurt,http://img.youtube.com/vi/twe7QXdXhxI/hqdefault.jpg,https://www.youtube.com/watch?v=Tu4DE_8_ZBg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bananas, beef, cabbage, chocolate, coco, coconut, corn, corned beef, cream, ice cream, milk, mint, pesto",
EAT | Foolproof Hardboiled Egg Recipe and How to,http://img.youtube.com/vi/HwPy9Fp-C2Q/hqdefault.jpg,https://www.youtube.com/watch?v=YrcJXpLl4Qo&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, corn, eggs, methi",
EAT | Smash Cake for 1st Birthday,http://img.youtube.com/vi/wtrj22IVFac/hqdefault.jpg,https://www.youtube.com/watch?v=aJv9NyLVZQA&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, butter, buttermilk, chocolate, eggs, flour, milk, sugar, vanilla",
EAT | Spinach Dumplings,http://img.youtube.com/vi/S9Li3hTxsAk/hqdefault.jpg,https://www.youtube.com/watch?v=s6yXdTbb_z8&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"cheese, flour, gnocchi, milk, nutmeg, pepper, yolk",
EAT | Homemade Peanut Butter,http://img.youtube.com/vi/wOmIYNIeaSY/hqdefault.jpg,https://www.youtube.com/watch?v=twe7QXdXhxI&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, butter, honey, nuts, peanuts, roast, sugar",
"EAT | 6 DIY Candy Bars, Almond Joy, Twix & More w| My Cupcake Addiction!",http://img.youtube.com/vi/PyRWLee6g1U/hqdefault.jpg,https://www.youtube.com/watch?v=HwPy9Fp-C2Q&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, biscuits, bread, butter, candy, chocolate, coco, coconut, cream, dough, lime, milk, milk chocolate, sugar, toast",
EAT | Roasted Brussel Sprouts,http://img.youtube.com/vi/crhX8W38Nx4/hqdefault.jpg,https://www.youtube.com/watch?v=ZBwUdPXVdaQ&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"olive oil, pepper, roast,",
EAT | Mixed Berry Crisp (Easy Dessert!),http://img.youtube.com/vi/26iD25fD7P0/hqdefault.jpg,https://www.youtube.com/watch?v=wtrj22IVFac&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"berries, butter, cinnamon, cream, flour, ice cream, juice, methi, rum, sugar",
EAT | Blueberry Muffins,http://img.youtube.com/vi/rV4tT6Ta6kE/hqdefault.jpg,https://www.youtube.com/watch?v=S9Li3hTxsAk&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"batter, berries, butter, cream, eggs, flour, milk, sugar, vanilla",
EAT | Baked Banana Oatmeal,http://img.youtube.com/vi/j_9uLJo9btU/hqdefault.jpg,https://www.youtube.com/watch?v=wOmIYNIeaSY&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bananas, cinnamon, coco, coconut, meal, milk, sugar, vanilla",
EAT | Avocado Toast 3 Ways,http://img.youtube.com/vi/vQDdr_oZaBU/hqdefault.jpg,https://www.youtube.com/watch?v=PyRWLee6g1U&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bacon, bread, cheese, eggs, sea salt, toast, tomatoes, uni",
EAT | Black Bean and Sweet Potato Taquitos,http://img.youtube.com/vi/fGxSybjeuKU/hqdefault.jpg,https://www.youtube.com/watch?v=crhX8W38Nx4&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"beans, black beans, cheese, cinnamon, corn, cumin, flour, guacamole, olive oil, potatoes, roast, sweet potatoes, tortillas",
EAT | 3 Roasted 1 Way,http://img.youtube.com/vi/bD2In88fDfw/hqdefault.jpg,https://www.youtube.com/watch?v=26iD25fD7P0&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"asparagus, carrots, cheese, cinnamon, cumin, garlic, honey, juice, lemon, nuts, olive oil, roast,",
EAT | Crunchy Ramen Coleslaw (perfect for potluck BBQ),http://img.youtube.com/vi/DPrQltZkXYY/hqdefault.jpg,https://www.youtube.com/watch?v=rV4tT6Ta6kE&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, cabbage, chicken, corn, edamame, gin, honey, juice, meal, ramen, rice, roti, soy, soy sauce, toast, vegetable oil, vinegar",
EAT | Peach and Blueberry Greek Yogurt Cake,http://img.youtube.com/vi/ia1Z7F4HwiQ/hqdefault.jpg,https://www.youtube.com/watch?v=j_9uLJo9btU&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, batter, berries, butter, eggs, flour, fruit, sugar, vanilla",
EAT | Green Goddess Dressing,http://img.youtube.com/vi/8SpY3VnP3EM/hqdefault.jpg,https://www.youtube.com/watch?v=vQDdr_oZaBU&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"chives, cream, fresh tarragon, herbs, onions, parsley, pepper, sour cream, vinaigrette, vinegar, wine, wine vinegar",
EAT | How to Make a Cooler PB&J,http://img.youtube.com/vi/eKhUvpxbsDQ/hqdefault.jpg,https://www.youtube.com/watch?v=fGxSybjeuKU&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bread, butter, icing, toast",
EAT | The Perfect Playdate Salad!,http://img.youtube.com/vi/VHFCJE9NKdY/hqdefault.jpg,https://www.youtube.com/watch?v=bD2In88fDfw&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, basil, berries, candy, cheese, corn, couscous, garlic, methi, olive oil, pasta, rice, roast, toast, toasted slivered almonds, tomatoes, vinegar",
EAT | Slow Cooker Turkey Chili Recipe,http://img.youtube.com/vi/vgeFBguxlfY/hqdefault.jpg,https://www.youtube.com/watch?v=DPrQltZkXYY&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"beans, cheese, chicken, chili, cinnamon, cream, cumin, diced tomatoes, garlic, garlic powder, roast, sour cream, soy, soy sauce, tomatoes",
MEG | Q & A!,http://img.youtube.com/vi/gzY_kb9j1gA/hqdefault.jpg,https://www.youtube.com/watch?v=ia1Z7F4HwiQ&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"basil, coffee, meal, pasta, pesto",
EAT | Oatmeal Chocolate Chip Lactation Cookie,http://img.youtube.com/vi/88HxdsVnIjA/hqdefault.jpg,https://www.youtube.com/watch?v=8SpY3VnP3EM&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, butter, chocolate, cinnamon, coco, coconut, coffee, cookies, cream, dough, eggs, flour, meal, methi, milk, sugar, vanilla, yeast",
EAT | Chocolate Avocado Pudding #LunchBoxSwap,http://img.youtube.com/vi/vLFho8VuOXg/hqdefault.jpg,https://www.youtube.com/watch?v=eKhUvpxbsDQ&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"berries, chocolate, cinnamon, coco, cocoa, cocoa powder, juice, milk, unsweetened cocoa powder, vanilla",
MEG | DIY Herb Garden,http://img.youtube.com/vi/fglYqSmqBzE/hqdefault.jpg,https://www.youtube.com/watch?v=VHFCJE9NKdY&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"basil, cream, gin, herbs, methi, rosemary,",
"MEG | Our First Baby, Charlie",http://img.youtube.com/vi/ID_jd869S7U/hqdefault.jpg,https://www.youtube.com/watch?v=vgeFBguxlfY&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, juice, methi, pectin, tuna",
EAT | Fresh Juicing Recipe & Tips,http://img.youtube.com/vi/u-SSaMxA-3s/hqdefault.jpg,https://www.youtube.com/watch?v=gzY_kb9j1gA&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"apples, beets, carrots, fruit, icing, juice, lemon, root",
EAT | DATE NIGHT SALMON,http://img.youtube.com/vi/zMkve3agzBg/hqdefault.jpg,https://www.youtube.com/watch?v=88HxdsVnIjA&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"honey, jam, meal, mustard, soy, soy sauce, sugar",
EAT | Baked Mozzarella Sticks with Marinara Sauce,http://img.youtube.com/vi/Mf4oPTNKUtM/hqdefault.jpg,https://www.youtube.com/watch?v=vLFho8VuOXg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"Italian herbs, basil, egg roll wrappers, fresh herbs, garlic, herbs, olive oil, parsley, pepper, tomatoes",
EAT | The Ultimate Nacho Recipe,http://img.youtube.com/vi/WWzlDUdtY7w/hqdefault.jpg,https://www.youtube.com/watch?v=fglYqSmqBzE&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"beans, beef, black beans, cheese, cream, guacamole, sour cream",
EAT | Frozen Dinner Hacks,http://img.youtube.com/vi/51se5uNViZk/hqdefault.jpg,https://www.youtube.com/watch?v=ID_jd869S7U&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"asparagus, beans, beef, cheese, chicken, garlic, gin, ginger, meal, methi, pasta, rice, sesame, soy, soy sauce, tomatoes, vegetable oil, vinegar",
"EAT | SWEET POTATO FRIES, Recipe & How To",http://img.youtube.com/vi/XI3Ta-mcPlQ/hqdefault.jpg,https://www.youtube.com/watch?v=u-SSaMxA-3s&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"cinnamon, coco, coconut, corn, cumin, olive oil, potatoes, starch, sugar, sweet potatoes",
EAT | 5 Easy On-the-Go Breakfasts,http://img.youtube.com/vi/k18Tav1QuJI/hqdefault.jpg,https://www.youtube.com/watch?v=zMkve3agzBg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, batter, cookies, fruit, honey, methi, milk, sugar",
EAT | Orange Chicken Recipe,http://img.youtube.com/vi/dDqXTNPCFPQ/hqdefault.jpg,https://www.youtube.com/watch?v=Mf4oPTNKUtM&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, beer, chicken, garlic, gin, ginger, juice, rice, soy, soy sauce, sugar",
EAT | Healthier Carrot Cake Cupcakes,http://img.youtube.com/vi/ZCcxjKNmTL4/hqdefault.jpg,https://www.youtube.com/watch?v=WWzlDUdtY7w&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, batter, carrots, cheese, cinnamon, coco, coconut, cream, eggs, flour, sugar, vanilla, wheat",
Chewy Granola Bars | Byron Talbott,http://img.youtube.com/vi/aXZyDY1Y9Wo/hqdefault.jpg,https://www.youtube.com/watch?v=51se5uNViZk&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, berries, butter, coco, coconut, dried fruit, fruit, honey, jam, methi, nuts, sugar, vanilla, wheat",
FITNESS FOR MOMS | 20-Minute Naptime Workout: Barre Fusion,http://img.youtube.com/vi/nXbIcWs8B9E/hqdefault.jpg,https://www.youtube.com/watch?v=XI3Ta-mcPlQ&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, fruit, gin, ham, jam, nuts, peanuts",
"WHATS UP MOMS? | Post Workout Recovery Smoothie",http://img.youtube.com/vi/x2L5Gfhh5BE/hqdefault.jpg,https://www.youtube.com/watch?v=k18Tav1QuJI&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, coco, coconut, milk, sugar",
EAT | After-School Snack: Edamame Hummus,http://img.youtube.com/vi/pWF0qMiaBE8/hqdefault.jpg,https://www.youtube.com/watch?v=dDqXTNPCFPQ&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"basil, beans, bread, cream, cumin, edamame, garlic, juice, lemon, olive oil, parsley, peas, pepper, sesame, sesame seeds",
EAT | CRUNCHY GRANOLA PARFAIT RECIPE AND HOW TO,http://img.youtube.com/vi/T2Mj2tWifIE/hqdefault.jpg,https://www.youtube.com/watch?v=ZCcxjKNmTL4&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"almonds, berries, butter, canola, canola oil, cinnamon, coco, coconut, honey, sesame, sesame seeds, strawberries, vanilla",
EAT | RASPBERRY BRAN MUFFINS,http://img.youtube.com/vi/DEVGyX5cTk8/hqdefault.jpg,https://www.youtube.com/watch?v=aXZyDY1Y9Wo&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, batter, berries, butter, buttermilk, flour, frozen raspberries, milk, sugar, vegetable oil",
EAT | BAKED ZITI with Spinach and Chicken Sausage,http://img.youtube.com/vi/SPLBLFqPMoA/hqdefault.jpg,https://www.youtube.com/watch?v=nXbIcWs8B9E&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"basil, chicken, garlic, olive oil, onions, pasta, pepper, pesto, tomatoes, wine",
EAT | Healthy Pesto Recipe (with Greek Yogurt),http://img.youtube.com/vi/kbpo1rPS1OI/hqdefault.jpg,https://www.youtube.com/watch?v=x2L5Gfhh5BE&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"basil, cheese, cream, garlic, nuts, olive oil, pasta, pesto",
EAT | Ideas and Recipes for Using Up Hardboiled Eggs,http://img.youtube.com/vi/VcLLUzJSsrE/hqdefault.jpg,https://www.youtube.com/watch?v=pWF0qMiaBE8&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"berries, chives, chocolate, edamame, eggs, guacamole, mustard, pepper, tuna, vinaigrette, yolk",
"EAT | Baby Food Recipes, How To & GIVEAWAY!!!",http://img.youtube.com/vi/878GsTReLAc/hqdefault.jpg,https://www.youtube.com/watch?v=T2Mj2tWifIE&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"berries, butter, cinnamon, frozen blueberries, fruit, juice, liquor, meal, methi, milk, nutmeg",
EAT | Tips for Your Vacation Food Budget,http://img.youtube.com/vi/2_ZX4QRN6JY/hqdefault.jpg,https://www.youtube.com/watch?v=DEVGyX5cTk8&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, corn, crab, cream, eggs, fruit, lobster, meal, methi, milk",
EAT | How to Make and Store Baby Food,http://img.youtube.com/vi/Ps0QUQA2L9E/hqdefault.jpg,https://www.youtube.com/watch?v=SPLBLFqPMoA&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, beef, meal, methi, milk, uni",
EAT | HEALTHY BAKED CHICKEN NUGGETS for Kids (and Adults!),http://img.youtube.com/vi/DEF751_IgKw/hqdefault.jpg,https://www.youtube.com/watch?v=kbpo1rPS1OI&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bread, cheese, chicken, chicken nugget, chives, coco, coconut, fresh chives, garlic, garlic powder, honey, milk, mustard, onion powder, parsley, rum, toast",
EAT | EASY BROCCOLI SOUP for KIDS,http://img.youtube.com/vi/g7vPijgGnQg/hqdefault.jpg,https://www.youtube.com/watch?v=VcLLUzJSsrE&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"butter, cheese, chicken, chicken stock, cookies, flour, onions, pepper, potatoes",
EAT | Tips for Organizing Your Snack Cabinet,http://img.youtube.com/vi/n-SETp7wcuU/hqdefault.jpg,https://www.youtube.com/watch?v=878GsTReLAc&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"apples, carrots, cheese, cookies, fish, methi, pretzels, sugar",
EAT | BAKED BANANA DONUTS,http://img.youtube.com/vi/Zp7V11Q7Ntg/hqdefault.jpg,https://www.youtube.com/watch?v=2_ZX4QRN6JY&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"bananas, batter, bread, butter, curry, dough, flour, meal, methi, milk, nuts, sugar, vanilla",
EAT | Freezer-Friendly Red Lentil Soup,http://img.youtube.com/vi/XBCa8i8d3Vc/hqdefault.jpg,https://www.youtube.com/watch?v=Ps0QUQA2L9E&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"carrots, cayenne, chicken, cream, cumin, garlic, juice, lemon, meal, olive oil, onions, pepper, tomato paste",
"EAT | Mini Pumpkin Pie with Graham Cracker Crust, Recipe and How To",http://img.youtube.com/vi/tlj4DSQkA4I/hqdefault.jpg,https://www.youtube.com/watch?v=DEF751_IgKw&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"allspice, butter, cinnamon, coco, coconut, crust, eggs, gin, ham, milk, nutmeg, rum, sugar",
Steamed Pork Bun Recipe: Collab with Honeysuckle Catering,http://img.youtube.com/vi/CZsaKVuFXQc/hqdefault.jpg,https://www.youtube.com/watch?v=g7vPijgGnQg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"buns, dough, fish, fish sauce, five-spice powder, garlic, methi, pepper, pork, rice, rice wine, roast, sesame, soy, soy sauce, sugar, toast, vinegar, wine, wine vinegar",
MEG | Breastfeeding Haul,http://img.youtube.com/vi/KSkX-z4ixdg/hqdefault.jpg,https://www.youtube.com/watch?v=n-SETp7wcuU&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"cream, gin, milk",
MEG | Pregnancy Update 2,http://img.youtube.com/vi/ohnYran1Ukk/hqdefault.jpg,https://www.youtube.com/watch?v=Zp7V11Q7Ntg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"corn, icing, pectin, tuna",
EAT | Banana Chocolate Chip Cookie Recipe and How to,http://img.youtube.com/vi/FHMrqIbIADc/hqdefault.jpg,https://www.youtube.com/watch?v=XBCa8i8d3Vc&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, canola, canola oil, chocolate, cinnamon, coco, cocoa, cookies, dough, eggs, flour, ham, methi, milk, sugar, vanilla",
EAT | Pumpkin Pancakes with Cinnamon Maple Sauce,http://img.youtube.com/vi/1xYMkrSv0jg/hqdefault.jpg,https://www.youtube.com/watch?v=ohnYran1Ukk&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baking soda, candy, cinnamon, flour, honey, milk, nutmeg, sugar, vanilla, wheat",
EAT | Roasted Butternut Squash Soup Recipe,http://img.youtube.com/vi/EFG0WyyB0go/hqdefault.jpg,https://www.youtube.com/watch?v=U3aX5i3oxB4&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"apples, bread, butter, carrots, celery, chicken, meal, olive oil, pepper, roast, thyme,",
MEG | LABOR & DELIVERY of RYDER!,http://img.youtube.com/vi/WkAf3nEgjyo/hqdefault.jpg,https://www.youtube.com/watch?v=aWxjKhqFJAk&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"methi, pectin, pork, tuna",
MEG | Tips for Scheduling 3 Kids,http://img.youtube.com/vi/ttfQTa6UzU4/hqdefault.jpg,https://www.youtube.com/watch?v=cACW59McD7g&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"gin, ham, icing, meal, methi",
EAT | Southwest Salad,http://img.youtube.com/vi/39LyagKXseo/hqdefault.jpg,https://www.youtube.com/watch?v=1xYMkrSv0jg&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"beans, black beans, cheese, corn, cumin, juice, lime, olive oil, pasta, pepper, salad",
EAT | Easy BBQ Ribs,http://img.youtube.com/vi/LzE7ljgo4ww/hqdefault.jpg,https://www.youtube.com/watch?v=t26JvepmptM&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"baby back ribs, barbecue sauce, beef, beer, corn, crust, pork",
EAT | HEALTHY BREAKFAST SMOOTHIE!,http://img.youtube.com/vi/sZl3C0Yy1oE/hqdefault.jpg,https://www.youtube.com/watch?v=EFG0WyyB0go&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, bananas, berries, bread, cream, fruit, juice, milk, strawberries, sugar",
EAT | Banana Kale Smoothie Recipe,http://img.youtube.com/vi/OADc9d5o3nM/hqdefault.jpg,https://www.youtube.com/watch?v=WkAf3nEgjyo&list=PL2bG30UsyEQgCINjHbHXa-PDniLE0i3Nf&t=0s,"ale, coffee, milk, parsley",
